10.0965 chr3L:22518766-22519765 NA (>10000) CG43331;CG43330;CG43329;CG11404;Trxr-2; 0 2 1 0 0 
10.0965 chr3L:7289422-7290421 NA (>10000) MED4;CG14830;unc-13-4A;CG8607;RhoGEF4; 0 2 1 0 0 
10.0965 chr3L:21310237-21311236 Pc (1339) CG11309;CG7632;Pc;Rab26;Rab26; 0 2 1 0 0 
10.0965 chr2R:14091251-14092250 CG30114 (4509) CG33958;CG33958;CG30114;fj;Ote; 0 2 1 0 0 
10.0965 chrX:16697885-16698884 CG9125 (-16) CG4789;CG9125;CG13005;ppk28;CG4829; 0 2 1 0 0 
10.0965 chr2R:7390254-7391253 NA (>10000) inv;inv;en;en;tou; 0 2 1 0 0 
10.0965 chr3R:8757995-8758994 NA (>10000) d-cup;CG10909;beat-Vb;granny-smith;Spc25; 0 2 1 0 0 
10.0965 chr2R:3089047-3090046 NA (>10000) CG30385;CG30384;pk;Or43a;Ady43A; 0 2 1 0 0 
10.0965 chrX:2698474-2699473 CG12498 (5940) CG32795;w;CG12498;CG14416;CG14417; 0 2 1 0 0 
10.0965 chr3R:8895194-8896193 sim (3430) pic;sim;sim;CG43063;timeout; 0 2 1 0 0 
10.0965 chr3L:17126149-17127148 NA (>10000) rogdi;CG7724;Rbp6;Rbp6;CG6512; 0 2 1 0 0 
10.0965 chr2R:16403566-16404565 CG13426 (-2392) Obp57b;Obp57a;CG13426;CG13422;CG30151; 0 2 1 0 0 
10.0965 chr3R:5268466-5269465 ps (-1320) ps;ps;ps;CG9362;CG9363; 0 2 1 0 0 
10.0965 chr2L:1251070-1252069 robo3 (5856) CG42329;CG5397;robo3;a5;CG5440; 0 2 1 0 0 
10.0965 chr3R:24296391-24297390 NA (>10000) Or98b;beat-VI;CG1894;Dhc98D;CG31051; 0 2 1 0 0 
10.0965 chr2L:19331229-19332228 NA (>10000) CG31797;CG17564;CG10750;dnt;CG13086; 0 2 1 0 0 
10.0965 chr2L:18039213-18040212 NA (>10000) CG31740;elfless;rdo;Arr1;ninaD; 0 2 1 0 0 
10.0965 chrX:7273007-7274006 CheA7a (-334) CG15034;CG1999;CheA7a;CG42781;CG15035; 0 2 1 0 0 
10.0965 chr2L:17015076-17016075 CG6304 (-1522) beat-IIIb;CG31806;CG6304;CG15136;CG12620; 0 2 1 0 0 
10.0965 chr2R:10162518-10163517 conv (-3712) SelD;conv;Ih;Ih;tej; 0 2 1 0 0 
10.0965 chr2L:5497651-5498650 NA (>10000) CG31647;mid;CG14020;CG7382;cl; 0 2 1 0 0 
10.0965 chrX:4354137-4355136 NA (>10000) bi;bi;bi;CG3556;rb; 0 2 1 0 0 
10.0965 chr2L:8701527-8702526 Hnf4 (-1727) Hnf4;Hnf4;Hnf4;CG9314;Hnf4; 0 2 1 0 0 
10.0965 chr2L:19894617-19895616 CG10481 (-1588) CG10481;sick;sick;CG43097;TotF; 0 2 1 0 0 
10.0965 chr2R:10349269-10350268 Oaz (-2528) phyl;Oaz;Oaz;L;Cpsf160; 0 2 1 0 0 
10.0965 chr2L:8656039-8657038 NA (>10000) Sema-1a;Sema-1a;Glt;Glt;Glt; 0 2 1 0 0 
10.0965 chr3R:13329550-13330549 Dscam3 (2287) Eh;CG14330;Dscam3;Dscam3;Dscam3; 0 2 1 0 0 
10.0965 chr2R:11672857-11673856 Zasp52 (-8872) CG30083;CG30089;Zasp52;Zasp52;Zasp52; 0 2 1 0 0 
10.0965 chr3R:25200055-25201054 Ptp99A (3432) Cnx99A;Cnx99A;Ptp99A;Ptp99A;Ptp99A; 0 2 1 0 0 
10.0965 chr3R:12247308-12248307 CG31279 (9719) ss;ss;CG31279;CG17565;CG14881; 0 2 1 0 0 
10.0965 chr2L:19337428-19338427 NA (>10000) CG17564;CG10750;dnt;CG13086;CG17349; 0 2 1 0 0 
10.0965 chr3L:8911680-8912679 mfr (-5409) Tsp66E;mfr;mfr;orb2;orb2; 0 2 1 0 0 
10.0965 chr3L:744739-745738 CG13897 (-5119) CG13896;CG13897;emc;CG13898;CG13900; 0 2 1 0 0 
9.703 chr3R:8765394-8766393 NA (>10000) CG10909;beat-Vb;granny-smith;Spc25;Cyp304a1; 0 3 0 0 0 
9.703 chr2R:13920754-13921753 NA (>10000) CG5084;CG10910;CG5773;CG5770;CG5767; 0 3 0 0 0 
9.703 chr3L:1096954-1097953 bab1 (4635) trio;CG9205;bab1;bab2;CG13912; 0 3 0 0 0 
9.703 chr3L:19354585-19355584 NA (>10000) pip;pip;pip;CG14087;CG32206; 0 3 0 0 0 
9.703 chr3R:15164901-15165900 NA (>10000) Dl;Dl;Dl;CG43203;CG3581; 0 3 0 0 0 
9.703 chr3R:23233999-23234998 NA (>10000) CG42534;side;side;CG13978;Cyp6a18; 0 3 0 0 0 
9.703 chr2R:13698202-13699201 grh (4148) grh;grh;grh;grh;grh; 0 3 0 0 0 
9.703 chr2L:1859118-1860117 NA (>10000) wry;wry;CG7295;CG31663;CG15358; 0 3 0 0 0 
9.703 chr2R:19526400-19527399 retn (-5765) CG4019;retn;retn;Pde8;Pde8; 0 3 0 0 0 
9.703 chr3L:5708344-5709343 NA (>10000) sif;sif;sif;DnaJ-1;Ubp64E; 0 3 0 0 0 
9.703 chr3L:6893618-6894617 NA (>10000) vvl;vvl;Prat2;Prat2;CG14820; 0 3 0 0 0 
9.703 chr2R:9668710-9669709 S-Lap7 (-460) CG6280;Cpr50Ca;S-Lap7;Cpr50Cb;stj; 0 3 0 0 0 
9.703 chr3R:25222986-25223985 NA (>10000) Cnx99A;Cnx99A;Ptp99A;Ptp99A;Ptp99A; 0 3 0 0 0 
9.703 chr3L:766238-767237 NA (>10000) CG13896;CG13897;emc;CG13898;CG13900; 0 3 0 0 0 
9.703 chr3R:12678017-12679016 NA (>10000) abd-A;abd-A;abd-A;CG31270;Abd-B; 0 3 0 0 0 
9.703 chr4:546168-547167 NA (>10000) Asator;zfh2;zfh2;Thd1;Pur-alpha; 0 3 0 0 0 
9.703 chr3L:18513540-18514539 CG32198 (7050) AlCR2;AlCR2;CG32198;star1;CG7271; 0 3 0 0 0 
9.703 chr3R:25172645-25173644 NA (>10000) Cnx99A;Cnx99A;Cnx99A;Ptp99A;Ptp99A; 0 3 0 0 0 
9.703 chr2R:20179986-20180985 CG3394 (2135) CG13577;nvy;CG3394;CG3394;betaTub60D; 0 3 0 0 0 
9.703 chr2L:20584982-20585981 NA (>10000) CG43234;CG34007;CG31677;CG15475;CG17472; 0 3 0 0 0 
9.703 chr2L:9453981-9454980 numb (-3651) numb;CG33723;numb;Gdi;Gdi; 0 3 0 0 0 
9.703 chr2R:18285069-18286068 CG3624 (4992) wrapper;CG13506;CG3624;CG6044;CG6044; 0 3 0 0 0 
9.703 chr2R:7496781-7497780 tou (7055) tou;tou;tou;Egm;CG9005; 0 3 0 0 0 
9.703 chr3L:3634696-3635695 dar1 (-7322) CG10357;CG14974;dar1;CG10862;CG43098; 0 3 0 0 0 
9.703 chrX:8080795-8081794 sdt (6940) sdt;sdt;sdt;sdt;sdt; 0 3 0 0 0 
9.703 chrX:5235157-5236156 SK (-386) XRCC1;CanB;SK;SK;SK; 0 3 0 0 0 
9.703 chr3R:22714048-22715047 T48 (-6092) CG5500;ro;T48;Ets97D;sda; 0 3 0 0 0 
9.703 chr3R:19168963-19169962 pnt (3421) pnt;pnt;pnt;DNApol-epsilon;ATPsyn-Cf6; 0 3 0 0 0 
9.703 chr3L:8365779-8366778 ImpE1 (230) Idh;ImpE1;ImpE1;Jon66Ci;Jon66Cii; 0 3 0 0 0 
9.703 chr3R:25524284-25525283 dmrt99B (-5471) Gycalpha99B;Obp99c;dmrt99B;Obp99d;Dup99B; 0 3 0 0 0 
9.703 chr3R:24839805-24840804 CG1443 (6823) CG11828;CG14521;CG1443;CG14518;eIF4E-6; 0 3 0 0 0 
9.703 chr3L:3996626-3997625 CG14985 (7346) CG12605;scrt;CG14985;CG14985;fd64A; 0 3 0 0 0 
9.703 chr2L:17568597-17569596 NA (>10000) CG15144;CG15145;CG7094;Oli;Oli; 0 3 0 0 0 
9.703 chr2R:5526513-5527512 NA (>10000) CG30000;CG30005;CG12926;Mmp2;Uba1; 0 3 0 0 0 
9.703 chr2L:1068048-1069047 NA (>10000) IA-2;IA-2;S;ast;Atg4; 0 3 0 0 0 
9.703 chr3R:17764552-17765551 NA (>10000) CG6690;CG17843;Eip93F;Eip93F;CG6332; 0 3 0 0 0 
9.703 chr3R:21897725-21898724 CG14551 (-8492) RpL34a;CG14544;CG14551;dys;dys; 0 3 0 0 0 
9.703 chr3L:4730180-4731179 NA (>10000) CG15876;CG13713;CG13712;CG12493;CG13711; 0 3 0 0 0 
9.703 chr2R:2963757-2964756 CG12831 (-1636) Tsp42Er;CG12836;CG12831;esn;esn; 0 3 0 0 0 
9.703 chr2R:11530033-11531032 NA (>10000) CG42524;fus;fus;fus;fus; 0 3 0 0 0 
9.06335 chrX:18756750-18757749 CG7326 (1499) CG7288;CG32544;CG7326;CG34401;CG7332; 0 0 0 2 0 
9.06335 chr3L:19160604-19161603 fz2 (3639) fz2;fz2;fz2;fz2;CG33647; 0 0 0 2 0 
9.06335 chr3L:12017825-12018824 NA (>10000) CG6928;CG6928;CG6793;rols;rols; 0 0 0 2 0 
9.06335 chr3R:2586184-2587183 bcd (-485) bcd;bcd;bcd;Ama;Ama; 0 0 0 2 0 
9.06335 chr2L:3484881-3485880 Thor (-5947) pgant4;Thor;CG15414;tim;tim; 0 0 0 2 0 
9.06335 chr3R:25085081-25086080 stg (-3079) SP1029;SP1029;stg;CG14506;Cnx99A; 0 0 0 2 0 
9.06335 chr3R:23037201-23038200 CG34006 (6995) spn-D;Ser;CG34006;CG42813;CG42814; 0 0 0 2 0 
9.06335 chr2L:8541192-8542191 Sema-1a (1317) CG17834;CG17834;Sema-1a;Sema-1a;Glt; 0 0 0 2 0 
9.06335 chr2L:8663202-8664201 Glt (9341) Sema-1a;Sema-1a;Glt;Glt;Glt; 0 0 0 2 0 
9.06335 chr3R:18286292-18287291 Rpn7 (1980) CG34376;CG34376;Rpn7;AP-50;AP-50; 0 0 0 2 0 
9.06335 chr2R:16784870-16785869 otp (718) Ipk1;CG9236;otp;otp;CG9235; 0 0 0 2 0 
9.06335 chrX:11606557-11607556 FucT6 (-2074) FucT6;Amun;Amun;Amun;Amun; 0 0 0 2 0 
9.06335 chr3R:12785730-12786729 Abd-B (998) Abd-B;Abd-B;Abd-B;Abd-B;Abd-B; 0 0 0 2 0 
9.06335 chr3R:8485600-8486599 CG6225 (-4801) CG6234;CG6225;CG14395;CG14395;CG6188; 0 0 0 2 0 
9.06335 chr3R:27459500-27460499 NA (>10000) CG11539;CG1792;pasha;kek6;CG1815; 0 0 0 2 0 
9.06335 chr2R:14098376-14099375 CG30114 (-2616) CG33958;CG33958;CG30114;fj;Ote; 0 0 0 2 0 
9.06335 chr2R:9229900-9230899 NA (>10000) CG4734;CG17047;CG17048;CG10814;CG17050; 0 0 0 2 0 
8.56518 chr2R:19197205-19198204 Prosbeta5R (634) CG3124;CG13541;Prosbeta5R;CG43352;CG30412; 0 0 0 1 1 
8.56518 chr3R:21948302-21949301 CG14556 (4608) dys;CG31324;CG14556;CG6142;CG31323; 0 0 0 1 1 
8.56518 chr3R:10788682-10789681 NA (>10000) VhaPPA1-1;VhaPPA1-1;CG3837;CG14861;RpL10Aa; 0 0 0 1 1 
8.56518 chr2R:18924697-18925696 CG42741 (4946) CG9897;CG9896;CG42741;twi;twi; 0 0 0 1 1 
8.56518 chr3R:8404826-8405825 NA (>10000) Octbeta2R;Octbeta2R;Octbeta2R;Octbeta2R;Vha55; 0 0 0 1 1 
8.56518 chr3R:22618963-22619962 Tl (6302) CG42789;CG42790;Tl;Lerp;Lerp; 0 0 0 1 1 
8.56518 chr2L:8821846-8822845 SoxN (4279) CG42710;CG42712;SoxN;CG32986;CG32987; 0 0 0 1 1 
8.56518 chr2R:7408182-7409181 en (7706) inv;inv;en;en;tou; 0 0 0 1 1 
8.56518 chr3R:15660456-15661455 bnl (2583) CG11453;bnl;bnl;CG31459;CG4662; 0 0 0 1 1 
8.56518 chr3R:13854422-13855421 CG7794 (-4493) DNaseII;CG7785;CG7794;htl;htl; 0 0 0 1 1 
8.56518 chr3R:13189846-13190845 beat-IIa (2493) CG31418;CG31419;beat-IIa;lute;CG43196; 0 0 0 1 1 
8.56518 chr3R:13615287-13616286 CG43102 (-4412) CG43102;CG43102;CG43102;CG43102;CG7713; 0 0 0 1 1 
8.56518 chr3R:20718260-20719259 CG31121 (-203) CG31381;CG11089;CG31121;CG31121;CG11069; 0 0 0 1 1 
8.56518 chr3R:26058506-26059505 NA (>10000) CecB;CecC;CG9737;CG9733;CG34299; 0 0 0 1 1 
8.56518 chr3R:916205-917204 corto (-2956) CG2022;corto;corto;CG43131;CG12007; 0 0 0 1 1 
8.56518 chr3R:6282470-6283469 NA (>10000) Rrp46;CG6345;Cyp12e1;hth;hth; 0 0 0 1 1 
8.56518 chr3R:1707444-1708443 NA (>10000) CG2017;CG2017;CG2017;CG34113;CG11373; 0 0 0 1 1 
8.56518 chr3L:13102490-13103489 trn (5383) CG17300;CG11251;trn;CG33262;snky; 0 0 0 1 1 
8.56518 chr3L:22662392-22663391 CG14457 (1164) CG33771;CG33772;CG14457;CG14455;CG14456; 0 0 0 1 1 
8.56518 chr2L:19514224-19515223 CG10186 (2984) Top3alpha;CG10188;CG10186;CG10186;CG10186; 0 0 0 1 1 
8.56518 chr3R:26546584-26547583 CG1340 (5725) Pka-C2;CG31010;CG1340;CG11313;CG15543; 0 0 0 1 1 
8.56518 chr3L:10503243-10504242 A2bp1 (6360) S-Lap4;A2bp1;A2bp1;CG6527;CG42521; 0 0 0 1 1 
8.56518 chrX:4372241-4373240 NA (>10000) bi;bi;CG3556;rb;rb; 0 0 0 1 1 
8.56518 chrX:1325193-1326192 NA (>10000) futsch;futsch;futsch;Gr2a;CG14785; 0 0 0 1 1 
8.56518 chr2L:1637624-1638623 NA (>10000) RFeSP;chinmo;chinmo;chinmo;chinmo; 0 0 0 1 1 
8.42082 chr2R:18053209-18054208 CG34206 (-610) CG11269;gom;CG34206;CG3045;CG6758; 1 0 0 1 0 
8.42082 chrX:8041658-8042657 CG15336 (824) CG2263;CG2129;CG15336;CG10959;Gbeta5; 1 0 0 1 0 
8.42082 chr3L:8409878-8410877 mtrm (-3263) exo70;mtrm;CG32354;Cbl;Unr; 1 0 0 1 0 
8.42082 chr3R:23963170-23964169 CG34354 (9876) CG34362;CG34362;CG34354;CG34354;CG43125; 1 0 0 1 0 
8.42082 chr3L:5548043-5549042 CG10625 (-3286) CG13285;CG10625;CG10625;sinu;sinu; 1 0 0 1 0 
8.42082 chr2R:11674246-11675245 NA (>10000) CG30083;CG30089;Zasp52;Zasp52;Zasp52; 1 0 0 1 0 
8.42082 chr3R:13383884-13384883 Hmx (1268) SF1;Prx3;Hmx;CG18139;CG7587; 1 0 0 1 0 
8.42082 chr3L:8668005-8669004 h (1354) Arr2;CG6486;h;h;SrpRbeta; 1 0 0 1 0 
8.42082 chr3R:14481583-14482582 CG31224 (3880) CG14301;CG14303;CG31224;CstF-64;Cpsf73; 1 0 0 1 0 
8.42082 chr2R:11671660-11672659 Zasp52 (-7675) CG30083;CG30089;Zasp52;Zasp52;Zasp52; 1 0 0 1 0 
8.42082 chrX:6591305-6592304 CG14440 (1731) CG3184;CG14442;CG14440;CG14441;CG3168; 1 0 0 1 0 
8.42082 chr2L:16617567-16618566 CG4631 (-9644) CG42389;CG31815;CG4631;CG42389;trpgamma; 1 0 0 1 0 
8.42082 chr3L:3544766-3545765 Eip63E (-684) Eip63E;Eip63E;Eip63E;Eip63E;CG10359; 1 0 0 1 0 
8.42082 chr2L:20706053-20707052 Hr38 (8863) CG2617;Hr38;Hr38;Hr38;CG9316; 1 0 0 1 0 
8.42082 chr2L:8683651-8684650 CG9289 (1199) Glt;CG9287;CG9289;PrBP;Trs23; 1 0 0 1 0 
8.42082 chr2L:20547647-20548646 NA (>10000) CG43233;CG43234;CG34007;CG31677;CG15475; 1 0 0 1 0 
8.42082 chr2R:20207216-20208215 NA (>10000) CG3394;betaTub60D;slbo;bs;CG13578; 1 0 0 1 0 
8.42082 chr3R:19999807-20000806 CG13606 (-954) CG5510;CG13606;CG13606;CHORD;CG5515; 1 0 0 1 0 
8.42082 chr2R:20229321-20230320 bs (2415) betaTub60D;slbo;bs;CG13578;mAcR-60C; 1 0 0 1 0 
8.42082 chrX:13284214-13285213 CG1662 (-2082) Yippee;Yippee;CG1662;CG1673;CG12725; 1 0 0 1 0 
8.42082 chr3R:11111633-11112632 Tm1 (1008) Tm1;Tm1;Tm1;Tm1;Tm1; 1 0 0 1 0 
8.42082 chr3L:12535545-12536544 CG4069 (-4635) CG34242;CG10688;CG4069;sowah;ara; 1 0 0 1 0 
8.42082 chr3R:4105827-4106826 ato (-1813) Mcm2;CG9630;ato;CG11671;CG11672; 1 0 0 1 0 
8.42082 chr3R:24421809-24422808 Noa36 (3692) fkh;fkh;Noa36;Hrb98DE;Hrb98DE; 1 0 0 1 0 
8.42082 chr3L:11378496-11379495 CG42755 (-673) CG6168;CG6163;CG42755;CG11726;CG7560; 1 0 0 1 0 
8.42082 chr2R:14709733-14710732 l(2)03709 (-2232) l(2)03709;l(2)03709;CG15097;CG15097;CG15097; 1 0 0 1 0 
8.42082 chr3L:5813411-5814410 mad2 (-6728) S6k;CG5537;mad2;vn;vn; 1 0 0 1 0 
8.42082 chr3R:16256089-16257088 NA (>10000) CG4335;CG10881;mun;mun;Dic2; 1 0 0 1 0 
8.42082 chr2L:591058-592057 Gsc (4129) Ptth;Pph13;Gsc;Gsc;CG13689; 1 0 0 1 0 
8.42082 chrX:6574665-6575664 l(1)G0255 (-514) CG3192;l(1)G0255;CG4095;Pink1;Pink1; 1 0 0 1 0 
8.42082 chr3L:6806122-6807121 NA (>10000) CG32392;vvl;vvl;Prat2;Prat2; 1 0 0 1 0 
8.42082 chr3R:8056620-8057619 CG3916 (-942) CG12256;CG3916;Pglym87;Cyp313a5;Cyp313a2; 1 0 0 1 0 
8.1595 chr3R:10156832-10157831 spn-B (-2546) CG3321;CG3321;spn-B;CG31320;NK7.1; 0 0 1 1 0 
8.1595 chr3R:25338841-25339840 CG2014 (3194) Trc8;Trc8;CG2014;Dr;CG7567; 0 0 1 1 0 
8.1595 chrX:6144278-6145277 Rbcn-3A (5603) CG14446;CG14445;Rbcn-3A;Spx;CG3781; 0 0 1 1 0 
8.1595 chr3L:14459068-14460067 NA (>10000) bbg;bbg;bbg;bbg;bbg; 0 0 1 1 0 
8.1595 chr2L:4477926-4478925 ine (-402) ine;ine;ine;HP6;dp; 0 0 1 1 0 
8.1595 chr3R:1473529-1474528 MTA1-like (603) CG31548;CG12170;MTA1-like;MTA1-like;sec23; 0 0 1 1 0 
8.1595 chr3R:25525882-25526881 dmrt99B (-7069) Gycalpha99B;Obp99c;dmrt99B;Obp99d;Dup99B; 0 0 1 1 0 
8.1595 chr2L:512824-513823 NA (>10000) cbt;cbt;ush;lwr;lwr; 0 0 1 1 0 
8.1595 chr3L:7018386-7019385 CG17744 (2008) mp;mp;CG17744;mp;CG14823; 0 0 1 1 0 
8.1595 chr3R:7298806-7299805 CG17230 (-8948) PGRP-LB;PGRP-LB;CG17230;dpr5;dpr5; 0 0 1 1 0 
8.1595 chr3R:27389842-27390841 gammaCop (8523) nyo;gammaCop;gammaCop;rod;pygo; 0 0 1 1 0 
8.1595 chr3L:3782010-3783009 CG32264 (6450) CG10858;CG32264;CG32264;CG32264;CG32266; 0 0 1 1 0 
8.1595 chr3L:15720675-15721674 comm (1479) CG42571;CG42570;comm;CG6244;CG13445; 0 0 1 1 0 
8.1595 chr3R:12721035-12722034 NA (>10000) abd-A;abd-A;CG31270;Abd-B;Abd-B; 0 0 1 1 0 
8.1595 chrX:18933181-18934180 NA (>10000) CG32541;CG42506;CG34329;CG14190;CG34330; 0 0 1 1 0 
8.1595 chr3R:24200608-24201607 NA (>10000) Moca-cyp;Moca-cyp;Or98b;beat-VI;CG1894; 0 0 1 1 0 
8.1595 chr3L:2181185-2182184 CG13810 (5245) CG5704;CG15820;CG13810;CG5707;CG5707; 0 0 1 1 0 
8.1595 chr2R:15730510-15731509 NA (>10000) Obp56h;Obp56h;Toll-7;Obp56i;Obp56i; 0 0 1 1 0 
8.1595 chr3L:6508788-6509787 NA (>10000) sfl;sfl;CG32396;CG18769;CG18769; 0 0 1 1 0 
8.1595 chr3R:4460541-4461540 NA (>10000) Cenp-C;CG42796;Cyp313b1;Mkk4;CG8021; 0 0 1 1 0 
8.1595 chr2R:20544146-20545145 CG3663 (5401) CG3640;CG4781;CG3663;Cpr60D;CG30161; 0 0 1 1 0 
8.1595 chr3L:12444231-12445230 NA (>10000) toe;eyg;eyg;CG32102;CG10616; 0 0 1 1 0 
8.1595 chr2R:14839227-14840226 sano (-3894) Vha100-3;sano;sano;prod;CG15107; 0 0 1 1 0 
8.1595 chr3R:2804185-2805184 NA (>10000) Antp;Antp;Antp;Sodh-1;CG1979; 0 0 1 1 0 
8.1595 chr3L:10985462-10986461 NA (>10000) CG34050;CG14147;klu;Fad2;CG32079; 0 0 1 1 0 
8.1595 chr2L:3535101-3536100 CG8853 (-3698) Spindly;CG8853;drm;drm;sob; 0 0 1 1 0 
8.1595 chr3R:11928986-11929985 Akt1 (-3548) Mhcl;Akt1;Akt1;Sb;CG5903; 0 0 1 1 0 
8.1595 chr3R:3693829-3694828 NA (>10000) CG34384;CG34384;CG17816;CG17816;CG10092; 0 0 1 1 0 
8.1595 chr2L:10625399-10626398 CG7329 (6154) CG34160;CG34161;CG7329;CG31872;CG18284; 0 0 1 1 0 
8.1595 chr3L:17105993-17106992 NA (>10000) rogdi;CG7724;Rbp6;Rbp6;CG6512; 0 0 1 1 0 
8.1595 chr3L:16907272-16908271 Lmpt (2583) Lmpt;Lmpt;Lmpt;CG13028;CG13023; 0 0 1 1 0 
8.1595 chr2L:6569832-6570831 CG13766 (-2745) CG9596;Ent2;CG13766;CG11319;CG11050; 0 0 1 1 0 
8.1595 chr2L:15440606-15441605 CG4161 (-6744) CG15258;wor;CG4161;sna;Tim17b2; 0 0 1 1 0 
8.1595 chr3L:7435993-7436992 sphinx2 (-1660) CG14835;sphinx1;sphinx2;CG33278;CG8546; 0 0 1 1 0 
8.1595 chr3R:23485178-23486177 Mlc1 (1243) tau;Mlc1;Mlc1;CG18437;CG5590; 0 0 1 1 0 
8.1595 chr3R:13881035-13882034 htl (-1829) htl;htl;htl;CG14317;sr; 0 0 1 1 0 
8.1595 chr3R:7083387-7084386 NA (>10000) scpr-A;CG17734;CG5214;CG31386;pros; 0 0 1 1 0 
8.1595 chr3R:18137407-18138406 NA (>10000) CG7084;CG34377;CG34377;CG7080;CG33721; 0 0 1 1 0 
8.1595 chr2L:6054300-6055299 CG13995 (507) slmo;CG9135;CG13995;CG34180;CG9140; 0 0 1 1 0 
8.1595 chr3L:4252226-4253225 ago (393) CG14997;pav;ago;ago;ago; 0 0 1 1 0 
8.1595 chr2R:18068804-18069803 CG11275 (-1105) CG30279;CG11275;CG11170;MED16;Vps35; 0 0 1 1 0 
8.1595 chr3L:4054718-4055717 CG18869 (5588) CG1136;Dpy-30L2;CG18869;dib;CG32259; 0 0 1 1 0 
8.1595 chr3R:9394080-9395079 NA (>10000) CG42778;CG31337;CG14370;CG14369;CG42760; 0 0 1 1 0 
8.06701 chr2L:19896162-19897161 sick (395) CG10481;sick;sick;CG43097;TotF; 0 0 0 0 2 
8.06701 chr3R:18013599-18014598 NA (>10000) SKIP;SKIP;Gld2;CG7084;CG7084; 0 0 0 0 2 
8.06701 chr2L:2478788-2479787 NA (>10000) dpp;dpp;CG15393;Slh;Slh; 0 0 0 0 2 
8.06701 chr2L:8841378-8842377 NA (>10000) CG42710;CG42712;SoxN;CG32986;CG32987; 0 0 0 0 2 
8.06701 chr2L:18050431-18051430 NA (>10000) elfless;rdo;Arr1;ninaD;ninaD; 0 0 0 0 2 
8.06701 chr3L:20581944-20582943 NA (>10000) CG13250;Rcd2;knrl;CG13251;kni; 0 0 0 0 2 
8.06701 chr3L:12636201-12637200 NA (>10000) ara;caup;CG32111;mirr;SmD1; 0 0 0 0 2 
8.06701 chr3L:10310287-10311286 NA (>10000) Or67c;can;Or67d;CG12362;CG12362; 0 0 0 0 2 
8.06701 chr3L:10490195-10491194 S-Lap4 (-5734) S-Lap3;A2bp1;S-Lap4;A2bp1;A2bp1; 0 0 0 0 2 
8.06701 chr2L:3957080-3958079 NA (>10000) capu;CG31773;fred;CG34176;CG15422; 0 0 0 0 2 
8.06701 chr2R:14188037-14189036 CG18540 (-715) CG18538;CG18539;CG18540;CG14505;Tango8; 0 0 0 0 2 
8.06701 chr2R:13106957-13107956 NA (>10000) CG10953;CG10950;CG43237;CG18469;CG12699; 0 0 0 0 2 
8.06701 chr3R:19436100-19437099 CG10184 (-4391) CG16723;CG10183;CG10184;CG31145;CG31145; 0 0 0 0 2 
8.06701 chr3L:12230740-12231739 NA (>10000) CG5626;app;app;CG32100;Pbgs; 0 0 0 0 2 
8.06701 chr2L:9066719-9067718 CG31708 (4943) CG9573;CG9582;CG31708;CG12439;Toll-4; 0 0 0 0 2 
8.06701 chr3R:8144408-8145407 CG10013 (5337) svp;CG4066;CG10013;CG10038;CG10038; 0 0 0 0 2 
8.06701 chr3R:24427327-24428326 Hrb98DE (-718) Noa36;Hrb98DE;Hrb98DE;CG9986;CG10011; 0 0 0 0 2 
8.06701 chr2R:3949597-3950596 CG12769 (-3041) Optix;CG12769;CG12769;CG17977;lig; 0 0 0 0 2 
8.06701 chrX:20200842-20201841 CG1631 (-1821) inx6;CG1504;CG1631;CG12679;CG15460; 0 0 0 0 2 
8.06701 chr3L:5829073-5830072 NA (>10000) mad2;vn;vn;CG5568;CG18586; 0 0 0 0 2 
8.06701 chr2L:806089-807088 Nnf1b (4997) CG3544;Pkg21D;Nnf1b;KH1;Saf6; 0 0 0 0 2 
8.06701 chr2R:8299276-8300275 CG33627 (-260) CG30050;CG33626;CG33627;Cpr49Ah;CG13157; 0 0 0 0 2 
8.06701 chr2L:6028245-6029244 CG9107 (-3200) H2.0;CG13996;CG9107;CG9109;mtm; 0 0 0 0 2 
8.06701 chr2L:794117-795116 Pkg21D (-2822) Gr21a;CG3544;Pkg21D;Nnf1b;KH1; 0 0 0 0 2 
8.06701 chr3L:14482459-14483458 NA (>10000) bbg;bbg;bbg;bbg;bbg; 0 0 0 0 2 
8.06701 chr2L:12316926-12317925 NA (>10000) aret;aret;CG31862;bru-2;bru-2; 0 0 0 0 2 
8.06701 chr2L:526734-527733 ush (-2767) cbt;cbt;ush;lwr;lwr; 0 0 0 0 2 
8.06701 chr3R:27451397-27452396 pasha (-7198) CG11539;CG1792;pasha;kek6;CG1815; 0 0 0 0 2 
7.92264 chr2R:20688741-20689740 CG3611 (-1920) Orc4;CG12849;CG3611;CG42851;Dll; 1 0 0 0 1 
7.92264 chr2R:10684101-10685100 kn (2858) BEAF-32;kn;kn;kn;CG10200; 1 0 0 0 1 
7.92264 chr3R:26157672-26158671 NA (>10000) CG34300;CG34300;hdc;Fer1HCH;Fer2LCH; 1 0 0 0 1 
7.92264 chrX:8269887-8270886 NA (>10000) CG15344;nAcRalpha-7E;CG1387;CG15345;CG10555; 1 0 0 0 1 
7.92264 chr2R:10619534-10620533 CG12865 (7190) CG30480;mspo;CG12865;CG12858;Dro; 1 0 0 0 1 
7.92264 chr2R:13818494-13819493 NA (>10000) CG14492;CG14491;PpY-55A;dpr13;CG5084; 1 0 0 0 1 
